"restaurant_id","created_at","updated_at","address","address_lot","blog_review_cnt","category1","category2","category3","geom","image","is_parking","is_reservation","kakao_id","kakao_rating","kakao_review_cnt","kakao_summary","kakao_url","kakao_visits","menu","name","phone","price_range"
494,2025-11-05 10:41:34.000 +0900,2025-11-10 13:59:47.227 +0900,서울 강남구 논현로79길 7,서울 강남구 역삼동 745-3,9,음식점,한식,,POINT (127.037626 37.49756739),"[""http://t1.daumcdn.net/local/kakaomapPhoto/review/86ed4cf6c9fd8bdfae488cc1c938501169d3b198?original"", ""https://postfiles.pstatic.net/MjAyNTA1MjdfMTkx/MDAxNzQ4MzU2MzQzMjMw.cN05ES-KlsD4JIQ665pKVrMU_VrrHrYmzBilzNsF2Psg.hi-NO4NsUyyeLDuEliEkuQaYaG5JvaJ3yU-05tLuYt0g.JPEG/IMG%EF%BC%BF1028.JPG?type=w773"", ""https://postfiles.pstatic.net/MjAyNTA1MjhfMTA4/MDAxNzQ4Mzg2NTI4NTA5.spSB2qSThmPvtiHr3ouGMrZKNjOQoYdWynpAaIOw6lQg.s_8mwhRU_aeqFM8wGjizFAml00b5LqF_DBetzpbIsWog.JPEG/output%EF%BC%BF1334005961.jpg?type=w773""]",false,,16083359,4.2,13,"{""title"": null, ""summary"": null}",http://place.map.kakao.com/16083359,"","[{""name"": ""손칼국수"", ""price"": 7000, ""is_ai_mate"": false, ""is_recommend"": false}, {""name"": ""평양만두국"", ""price"": 8000, ""is_ai_mate"": false, ""is_recommend"": false}, {""name"": ""뚝배기닭볶음"", ""price"": 8000, ""is_ai_mate"": false, ""is_recommend"": false}]",임가네민속집,"02-556-1015",LOW
501,2025-11-05 10:41:34.000 +0900,2025-11-10 13:59:47.227 +0900,서울 강남구 언주로93길 28-4,서울 강남구 역삼동 673-26,,음식점,한식,,POINT (127.0397473 37.50362506),"[]",,,1988627001,0.0,0,"{""title"": null, ""summary"": null}",http://place.map.kakao.com/1988627001,"","[]",재원,,
497,2025-11-05 10:41:34.000 +0900,2025-11-10 13:59:47.227 +0900,서울 강남구 언주로90길 8,서울 강남구 역삼동 706-12,38,음식점,한식,,POINT (127.0438869 37.50224595),"[""https://postfiles.pstatic.net/MjAyNTA4MDJfMTU5/MDAxNzU0MTE2NTcyNTM0.9rdCCiOzsakw18f_O8W2EJT6wuEwZJqevBOjMgUdUkMg.yzVxk3MbIr1ZJC_kccrEt7kCFTFEQxAvFu9tA98o-QIg.JPEG/IMG%EF%BC%BF0845.jpg?type=w386"", ""https://postfiles.pstatic.net/MjAyNTA4MDJfMjc1/MDAxNzU0MTE3OTU2NjU2.Szgs4LGUn9w5JUMrkicc01uop_MNcxKjXJsdpdtpoxgg.KzDfwh6nWwOpQdqjoNM8tWb7tcHr-Brgf5YZGwLw1qQg.JPEG/SE-BE200C44-9EE1-432A-A2C0-859B7B7367C1.jpg?type=w386"", ""https://postfiles.pstatic.net/MjAyNTA4MDJfODMg/MDAxNzU0MTE3OTU1MzA1.Ub33YiGgNk_P2sjQZqBQqA8pH1I0OPZH1jRUuWHYlgYg.j5d3aWakGkOJBQ7WTivJZ4s3Fc_l-t7rn8UNqywMCI8g.JPEG/SE-03E46018-0A87-40EB-8DF7-A75C8B8647B3.jpg?type=w386""]",,,1364528804,3.3,7,"{""title"": ""정성 가득한 깊은 바다의 미역국"", ""summary"": ""미역국 전문점으로, 다양한 종류의 미역국을 제공하며, 특히 신선한 해산물을 사용하여 깊고 진한 국물 맛을 자랑합니다. 내부는 깔끔하고 정돈된 분위기로, 혼밥이나 회식 장소로 적합합니다. 또한, 포장 서비스도 제공하여 집에서도 간편하게 미역국을 즐길 수 있습니다.""}",http://place.map.kakao.com/1364528804,"","[{""name"": ""열무냉면"", ""price"": 8000, ""is_ai_mate"": false, ""is_recommend"": false}, {""name"": ""열무국수"", ""price"": 7000, ""is_ai_mate"": false, ""is_recommend"": false}, {""name"": ""육개장"", ""price"": 10000, ""is_ai_mate"": false, ""is_recommend"": false}, {""name"": ""제육볶음"", ""price"": 10000, ""is_ai_mate"": false, ""is_recommend"": false}, {""name"": ""숯불석쇠불고기정찬"", ""price"": 10000, ""is_ai_mate"": false, ""is_recommend"": false}, {""name"": ""숯불석쇠불고기(안주)"", ""price"": 35000, ""is_ai_mate"": false, ""is_recommend"": false}, {""name"": ""제육볶음(안주)"", ""price"": 25000, ""is_ai_mate"": false, ""is_recommend"": false}, {""name"": ""숯불양념닭발(안주)"", ""price"": 35000, ""is_ai_mate"": false, ""is_recommend"": false}]",장수미역 역삼점,"02-558-8282",MEDIUM
498,2025-11-05 10:41:34.000 +0900,2025-11-10 13:59:47.227 +0900,서울 강남구 언주로90길 8,서울 강남구 역삼동 706-12,12,음식점,술집,실내포장마차,POINT (127.0438937 37.50226127),"[""https://postfiles.pstatic.net/MjAyNTExMDNfMTUg/MDAxNzYyMTM4MTUzMTYy.-SRcXIRjvESdnzexZjsQrfGIJzOgaU5iHSY2Gj8Flzcg.YjixNO6B62tyJIXeSfDLsA2pN1OOg3ODJT_CXgeShE4g.JPEG/SE-62dfbbe7-326a-4af0-b2a2-2a99d510ab64.jpg?type=w466"", ""https://postfiles.pstatic.net/MjAyNTExMDNfMjA2/MDAxNzYyMTM3Mjk2MDE0.B0_w0qWyIo3iabr1nl0DEMcPRAfd_NHJFm_1z00dnxEg.AcgwxKKqmjHXUTfqW3bjlKVP5pg9956cMN3vo0ilPNgg.JPEG/KakaoTalk_20251103_111822987_17.jpg?type=w966"", ""https://postfiles.pstatic.net/MjAyNTExMDNfMTY1/MDAxNzYyMTM3MzMyMzc0.152maYHSJqiP6bRewfP4Fz3LDhHIDpGIP2r2n-hMirIg.-wByYDPwlE1N17q8PndEeLT0Kn9BKsEuYd-_wFbEyAYg.JPEG/KakaoTalk_20251103_111822987_15.jpg?type=w466""]",,,1351828238,5.0,1,"{""title"": ""루프탑 포차 감성에 매콤 쭈삼볶음"", ""summary"": ""루프탑에서 포차 감성을 느낄 수 있는 공간으로, 형형색색의 조명과 플라스틱 의자, 초록색 인조 잔디 바닥이 특징입니다. 술과 함께 다양한 메뉴를 즐길 수 있으며, 쭈삼볶음과 김치우동은 술 안주로 잘 어울리는 메뉴로 추천됩니다.""}",http://place.map.kakao.com/1351828238,"","[{""name"": ""무생채 소세지 베이컨 낙지볶음"", ""price"": 35000, ""is_ai_mate"": false, ""is_recommend"": false}, {""name"": ""가리비 버터구이"", ""price"": 28000, ""is_ai_mate"": false, ""is_recommend"": false}, {""name"": ""돼지김치 두부두루치기"", ""price"": 25000, ""is_ai_mate"": false, ""is_recommend"": false}, {""name"": ""옛날 돼지고추장볶음"", ""price"": 25000, ""is_ai_mate"": false, ""is_recommend"": false}, {""name"": ""창소라"", ""price"": 25000, ""is_ai_mate"": false, ""is_recommend"": false}, {""name"": ""오징어초무침"", ""price"": 25000, ""is_ai_mate"": false, ""is_recommend"": false}, {""name"": ""오징어숙희"", ""price"": 23000, ""is_ai_mate"": false, ""is_recommend"": false}, {""name"": ""닭똥집마늘볶음"", ""price"": 23000, ""is_ai_mate"": false, ""is_recommend"": false}, {""name"": ""차돌숙주고몸"", ""price"": 23000, ""is_ai_mate"": false, ""is_recommend"": false}, {""name"": ""돼지목살두부김치"", ""price"": 23000, ""is_ai_mate"": false, ""is_recommend"": false}, {""name"": ""콩나물오징어볶음"", ""price"": 20000, ""is_ai_mate"": false, ""is_recommend"": false}, {""name"": ""오돌뼈"", ""price"": 19000, ""is_ai_mate"": false, ""is_recommend"": false}, {""name"": ""가오리찜"", ""price"": 28000, ""is_ai_mate"": false, ""is_recommend"": false}, {""name"": ""오징어무국찌개"", ""price"": 23000, ""is_ai_mate"": false, ""is_recommend"": false}, {""name"": ""꽁치김치찌개"", ""price"": 20000, ""is_ai_mate"": false, ""is_recommend"": false}, {""name"": ""고추장찌개"", ""price"": 20000, ""is_ai_mate"": false, ""is_recommend"": false}, {""name"": ""홍합탕"", ""price"": 19000, ""is_ai_mate"": false, ""is_recommend"": false}, {""name"": ""황태콩나물국"", ""price"": 19000, ""is_ai_mate"": false, ""is_recommend"": false}, {""name"": ""알탕콩나물국"", ""price"": 19000, ""is_ai_mate"": false, ""is_recommend"": false}, {""name"": ""미니모듬오뎅탕"", ""price"": 9000, ""is_ai_mate"": false, ""is_recommend"": false}, {""name"": ""김치전"", ""price"": 19000, ""is_ai_mate"": false, ""is_recommend"": false}, {""name"": ""해물파전"", ""price"": 19000, ""is_ai_mate"": false, ""is_recommend"": false}, {""name"": ""오징어부추전"", ""price"": 19000, ""is_ai_mate"": false, ""is_recommend"": false}, {""name"": ""감자전"", ""price"": 19000, ""is_ai_mate"": false, ""is_recommend"": false}, {""name"": ""스팸계란후라이"", ""price"": 19000, ""is_ai_mate"": false, ""is_recommend"": false}, {""name"": ""국물닭발"", ""price"": 18000, ""is_ai_mate"": false, ""is_recommend"": false}, {""name"": ""콩나물해장라면"", ""price"": 7000, ""is_ai_mate"": false, ""is_recommend"": false}, {""name"": ""날치알밀치주먹밥"", ""price"": 4500, ""is_ai_mate"": false, ""is_recommend"": false}]",장수포차,,MEDIUM
502,2025-11-05 10:41:34.000 +0900,2025-11-10 13:59:47.227 +0900,서울 강남구 논현로98길 12,서울 강남구 역삼동 669-2,151,음식점,한식,국수,POINT (127.0368374 37.50375214),"[""http://t1.daumcdn.net/local/kakaomapPhoto/review/ccc74c7a86b850cd0ae1606642304b6460f0d969?original"", ""http://t1.daumcdn.net/local/kakaomapPhoto/review/61260d03351b551bddf43e0deec0f9525caa7ffd?original"", ""http://t1.daumcdn.net/local/kakaomapPhoto/review/8fdb0e97c3c683371cd14b0eaf2cc4e5605cecb0?original""]",,,11321601,3.9,35,"{""title"": ""진한 콩국물과 정겨운 집밥의 만남"", ""summary"": ""역삼역 인근에서 가성비 좋은 한식과 다양한 안주를 제공하는 식당입니다. 특히 보쌈과 콩국수가 인기 메뉴로, 정성 가득한 집밥 스타일의 요리를 경험할 수 있습니다. 내부는 아늑하고 친근한 분위기로, 혼밥이나 회식 모두 적합한 공간입니다.""}",http://place.map.kakao.com/11321601,"{""labels"": [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23], ""max_uv"": 358, ""friday_uv"": [-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 83, 90, 97, 68, 47, 34, 116, 44, 91, 358, 22, 18, 15, 12], ""monday_uv"": [-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 40, 82, 87, 61, 41, 35, 32, 40, 41, 107, 58, 14, 92, 50], ""sunday_uv"": [-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 91, 95, 117, 173, 304, 48, 44, 87, 206, 68, 17, 14, 11, 8], ""tuesday_uv"": [-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 39, 129, 95, 63, 43, 34, 32, 41, 84, 30, 59, 15, 12, 10], ""updated_at"": ""2025-11-06 01:46:00"", ""day_of_week"": ""THURSDAY"", ""saturday_uv"": [-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 42, 89, 111, 130, 339, 78, 38, 48, 252, 155, 20, 16, 94, 11], ""thursday_uv"": [-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 40, 90, 93, 61, 42, 32, 32, 41, 85, 29, 19, 14, 53, 51], ""wednesday_uv"": [-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 40, 88, 91, 141, 41, 73, 71, 82, 124, 109, 98, 55, 13, 10], ""weekly_uv_average"": [-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 53, 94, 98, 99, 122, 47, 52, 54, 126, 122, 41, 20, 41, 21]}","[{""name"": ""해물칼국수"", ""price"": 9000, ""is_ai_mate"": true, ""is_recommend"": false}, {""name"": ""콩국수"", ""price"": 9000, ""is_ai_mate"": true, ""is_recommend"": false}, {""name"": ""굴보쌈(소)"", ""price"": 43000, ""is_ai_mate"": true, ""is_recommend"": false}, {""name"": ""잔치국수"", ""price"": 7000, ""is_ai_mate"": false, ""is_recommend"": false}, {""name"": ""비빔국수"", ""price"": 8000, ""is_ai_mate"": false, ""is_recommend"": false}, {""name"": ""김치칼국수"", ""price"": 9000, ""is_ai_mate"": false, ""is_recommend"": false}, {""name"": ""떡만두국"", ""price"": 8000, ""is_ai_mate"": false, ""is_recommend"": false}, {""name"": ""열무국수"", ""price"": 8000, ""is_ai_mate"": false, ""is_recommend"": false}, {""name"": ""냉모밀"", ""price"": 8000, ""is_ai_mate"": false, ""is_recommend"": false}, {""name"": ""소고기국밥"", ""price"": 9000, ""is_ai_mate"": false, ""is_recommend"": false}, {""name"": ""콩나달비빔밥"", ""price"": 8000, ""is_ai_mate"": false, ""is_recommend"": false}, {""name"": ""해물라면"", ""price"": 5000, ""is_ai_mate"": false, ""is_recommend"": false}, {""name"": ""오징어무침"", ""price"": 20000, ""is_ai_mate"": false, ""is_recommend"": false}, {""name"": ""생굴"", ""price"": 20000, ""is_ai_mate"": false, ""is_recommend"": false}, {""name"": ""굴무침"", ""price"": 28000, ""is_ai_mate"": false, ""is_recommend"": false}, {""name"": ""과메기"", ""price"": 37000, ""is_ai_mate"": false, ""is_recommend"": false}, {""name"": ""홍어회"", ""price"": 28000, ""is_ai_mate"": false, ""is_recommend"": false}, {""name"": ""홍어무침"", ""price"": 30000, ""is_ai_mate"": false, ""is_recommend"": false}, {""name"": ""홍어추가"", ""price"": 17000, ""is_ai_mate"": false, ""is_recommend"": false}, {""name"": ""비빔밥"", ""price"": 8000, ""is_ai_mate"": false, ""is_recommend"": false}]",전봇대,"02-512-2174",MEDIUM
503,2025-11-05 10:41:34.000 +0900,2025-11-10 13:59:47.227 +0900,서울 강남구 테헤란로37길 27,서울 강남구 역삼동 673-36,,음식점,뷔페,한식뷔페,POINT (127.0401184 37.50402317),"[]",,,910893349,0.0,0,"{""title"": null, ""summary"": null}",http://place.map.kakao.com/910893349,"","[]",전주한식뷔페,"02-508-2624",
507,2025-11-05 10:41:34.000 +0900,2025-11-10 13:59:47.227 +0900,서울 강남구 봉은사로30길 73,서울 강남구 역삼동 669-9,,음식점,한식,"찌개,전골",POINT (127.0371277 37.50294655),"[""http://t1.daumcdn.net/place/3AFE6CF684EA4E33AC8802F13A0B8C80"", ""http://t1.daumcdn.net/place/3704C896F43041C2B7A1E7467AD40408"", ""http://t1.daumcdn.net/place/A43C70DE48AA49F091A814164285BA05""]",,,316181744,5.0,3,"{""title"": null, ""summary"": null}",http://place.map.kakao.com/316181744,"","[]",제6부대,,
508,2025-11-05 10:41:34.000 +0900,2025-11-10 13:59:47.227 +0900,서울 강남구 언주로 408,서울 강남구 역삼동 711-6,2,음식점,양식,이탈리안,POINT (127.0446701 37.49945164),"[""https://postfiles.pstatic.net/MjAyNDA4MDlfMTUw/MDAxNzIzMTg4NDk3MzEx.KR2wgvtvNGhC9R4QtaEuS7skE1fr7b_KGr0ipTkLInog.1HU5WRrMZtfUQQXRZUtb9oAq1lwolnbMv3wfju4g1Igg.JPEG/KakaoTalk_20240809_161122477_04.jpg?type=w966"", ""https://postfiles.pstatic.net/MjAyMzEyMThfMjg4/MDAxNzAyODUyMDA0NDQ1.MfCOFDIiWE219nPpJVEVSk01pwA49PgZq_JsKVB_9Dsg.1JhFiYFwzplVBaigkW_kuoDFuqaG1rEuOwbBFJPEjWAg.JPEG.seungtoria/IMG_2381.JPG?type=w580"", ""http://t1.daumcdn.net/place/C64498916A9948E284D6A31A5F31F52C""]",,,1645881720,2.3,3,"{""title"": null, ""summary"": null}",http://place.map.kakao.com/1645881720,"","[{""name"": ""그릴 소갈비살 매콤 로제 파스타"", ""price"": -1, ""is_ai_mate"": null, ""is_recommend"": null}, {""name"": ""그릴 소갈비살 크림 파스타"", ""price"": -1, ""is_ai_mate"": null, ""is_recommend"": null}, {""name"": ""쉬림프 매콤 토마토 파스타"", ""price"": -1, ""is_ai_mate"": null, ""is_recommend"": null}, {""name"": ""남도 떡갈비 매콤 로제 파스타"", ""price"": -1, ""is_ai_mate"": null, ""is_recommend"": null}, {""name"": ""남도 떡갈비 크림 파스타"", ""price"": -1, ""is_ai_mate"": null, ""is_recommend"": null}, {""name"": ""해물 크림 파스타"", ""price"": -1, ""is_ai_mate"": null, ""is_recommend"": null}, {""name"": ""해물 매콤 로제 파스타"", ""price"": -1, ""is_ai_mate"": null, ""is_recommend"": null}, {""name"": ""베이컨 크림 파스타"", ""price"": -1, ""is_ai_mate"": null, ""is_recommend"": null}, {""name"": ""베이컨 버섯 알리오 파스타"", ""price"": -1, ""is_ai_mate"": null, ""is_recommend"": null}, {""name"": ""우삼겹 알리오 파스타"", ""price"": -1, ""is_ai_mate"": null, ""is_recommend"": null}, {""name"": ""해물 알리오올리오 파스타"", ""price"": -1, ""is_ai_mate"": null, ""is_recommend"": null}, {""name"": ""얼큰 해물 해장 파스타"", ""price"": -1, ""is_ai_mate"": null, ""is_recommend"": null}, {""name"": ""베이컨 크림 리조또"", ""price"": -1, ""is_ai_mate"": null, ""is_recommend"": null}, {""name"": ""남도 떡갈비 매콤 로제 리조또"", ""price"": -1, ""is_ai_mate"": null, ""is_recommend"": null}, {""name"": ""그릴 소갈비살 크림 리조또"", ""price"": -1, ""is_ai_mate"": null, ""is_recommend"": null}, {""name"": ""얼큰 해물 해장 제비"", ""price"": -1, ""is_ai_mate"": null, ""is_recommend"": null}, {""name"": ""알리오 제비"", ""price"": -1, ""is_ai_mate"": null, ""is_recommend"": null}, {""name"": ""매콤 토마토 제비"", ""price"": -1, ""is_ai_mate"": null, ""is_recommend"": null}, {""name"": ""매콤 로제 제비"", ""price"": -1, ""is_ai_mate"": null, ""is_recommend"": null}]",제비파스타 강남본점,,
504,2025-11-05 10:41:34.000 +0900,2025-11-10 13:59:47.227 +0900,서울 강남구 테헤란로25길 20,서울 강남구 역삼동 642-1,,음식점,한식,국수,POINT (127.0356511 37.50162973),"[]",,,842006123,0.0,0,"{""title"": null, ""summary"": null}",http://place.map.kakao.com/842006123,"","[]",정대감칼국수,"02-2192-4599",
509,2025-11-05 10:41:34.000 +0900,2025-11-10 13:59:47.227 +0900,서울 강남구 언주로97길 7,서울 강남구 역삼동 675,69,음식점,일식,"돈까스,우동",POINT (127.04074 37.50525644),"[""http://t1.daumcdn.net/local/kakaomapPhoto/review/8456d71cbc3b3561fba955c349499657ea625022?original"", ""http://t1.daumcdn.net/local/kakaomapPhoto/review/44301abd328c880719d4562c71f171222172a0cb?original"", ""https://postfiles.pstatic.net/MjAyNTA4MjVfMjkw/MDAxNzU2MDk3ODU5MTU0.ypgUj40CL_rWhXT7IYsuEAP8aVjXAqxpPJBAIghiYd0g.TrkNT6-apP_6DwNhKLQNxRjlKr2oroZ8e8kX-hsKJBUg.JPEG/IMG_6608.JPEG?type=w773""]",false,,16057055,3.3,25,"{""title"": ""옛날 경양식 감성 가득한 돈까스집"", ""summary"": ""옛날 경양식 돈까스의 감성을 느낄 수 있는 곳으로, 많은 직장인들이 방문하는 인기 있는 맛집입니다. 스프와 밥, 빵을 제공하는 셀프바가 있어 배부르게 식사할 수 있으며, 정식 메뉴는 함박, 돈까스, 생선까스로 구성되어 다양한 맛을 경험할 수 있습니다. 회전율이 빠르고 점심식사에 적합합니다.""}",http://place.map.kakao.com/16057055,"","[{""name"": ""제이돈까스"", ""price"": 11000, ""is_ai_mate"": true, ""is_recommend"": false}, {""name"": ""정식"", ""price"": 13000, ""is_ai_mate"": true, ""is_recommend"": false}, {""name"": ""생선까스"", ""price"": 14000, ""is_ai_mate"": true, ""is_recommend"": false}, {""name"": ""피자돈까스"", ""price"": 13000, ""is_ai_mate"": false, ""is_recommend"": false}, {""name"": ""함박스테이크"", ""price"": 12000, ""is_ai_mate"": false, ""is_recommend"": false}, {""name"": ""함박치즈그라탕"", ""price"": 13000, ""is_ai_mate"": false, ""is_recommend"": false}, {""name"": ""돈까스 + 치즈오븐스파게티"", ""price"": 13000, ""is_ai_mate"": false, ""is_recommend"": false}, {""name"": ""돈까스 + 스파게티"", ""price"": 12000, ""is_ai_mate"": false, ""is_recommend"": false}]",제이돈까스,,MEDIUM
512,2025-11-05 10:41:34.000 +0900,2025-11-10 13:59:47.227 +0900,서울 강남구 테헤란로 231,서울 강남구 역삼동 676,131,음식점,간식,"제과,베이커리",POINT (127.0412453 37.50271272),"[""http://t1.daumcdn.net/place/C2B569AE2F9D4736ABBBCBBC23A2F222"", ""http://t1.daumcdn.net/local/kakaomapPhoto/review/7ba4d6f482371cc67597f8b1a60f7757729c9a40?original"", ""http://t1.daumcdn.net/local/kakaomapPhoto/review/d7c5049d0a41b36a807b3b1fee848cf669e37bcf?original""]",true,true,2044273986,3.6,11,"{""title"": ""과일 가득한 고품격 호텔 베이커리"", ""summary"": ""고급스러운 분위기와 다양한 베이커리 메뉴를 제공하는 곳입니다. 특히, 생크림 케이크와 고메 쿠키가 유명하며, 예약을 통해 간편하게 주문할 수 있습니다. 또한, 선물용으로 적합한 포장과 고급스러운 인테리어가 매력적입니다.""}",http://place.map.kakao.com/2044273986,"{""labels"": [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23], ""max_uv"": 517, ""friday_uv"": [-1, -1, -1, -1, -1, -1, -1, 27, 219, 56, 68, 121, 174, 219, 86, 128, 125, 77, 115, 53, 39, 30, -1, -1], ""monday_uv"": [-1, -1, -1, -1, -1, -1, -1, 70, 260, 96, 59, 111, 119, 163, 73, 114, 154, 150, 54, 83, 30, -1, -1, -1], ""sunday_uv"": [-1, -1, -1, -1, -1, -1, -1, 17, 332, 130, 192, 252, 221, 144, 100, 133, 117, 59, 136, 39, 30, -1, -1, -1], ""tuesday_uv"": [-1, -1, -1, -1, -1, -1, -1, 25, 172, 52, 148, 69, 166, 123, 76, 204, 69, 65, 56, 42, 31, -1, -1, -1], ""updated_at"": ""2025-11-06 01:58:42"", ""day_of_week"": ""THURSDAY"", ""saturday_uv"": [-1, -1, -1, -1, -1, -1, -1, 67, 517, 98, 115, 127, 140, 238, 153, 101, 88, 212, 155, 55, 41, 30, -1, -1], ""thursday_uv"": [-1, -1, -1, -1, -1, -1, -1, 27, 217, 97, 64, 160, 124, 168, 208, 75, 74, 111, 105, 131, 33, -1, -1, -1], ""wednesday_uv"": [-1, -1, -1, -1, -1, -1, -1, 25, 85, 52, 60, 68, 120, 209, 118, 246, 112, 109, 56, 128, 30, -1, -1, -1], ""weekly_uv_average"": [-1, -1, -1, -1, -1, -1, -1, 36, 257, 83, 100, 129, 152, 180, 116, 143, 105, 111, 96, 75, 33, 30, -1, -1]}","[{""name"": ""딸기 생크림 케이크"", ""price"": 88000, ""is_ai_mate"": true, ""is_recommend"": false}, {""name"": ""화이트 로즈 하트"", ""price"": 120000, ""is_ai_mate"": false, ""is_recommend"": false}, {""name"": ""러블리 블라썸 가든"", ""price"": 85000, ""is_ai_mate"": false, ""is_recommend"": false}, {""name"": ""발로나 만자리 초콜릿 무스"", ""price"": 68000, ""is_ai_mate"": false, ""is_recommend"": false}, {""name"": ""바닐라 생토노레"", ""price"": 58000, ""is_ai_mate"": false, ""is_recommend"": false}]",조선델리 더 부티크,"02-727-7650",PREMIUM
513,2025-11-05 10:41:34.000 +0900,2025-11-10 13:59:47.227 +0900,서울 강남구 논현로94길 11,서울 강남구 역삼동 669-16,131,음식점,한식,"육류,고기",POINT (127.0372123 37.50255188),"[""http://t1.daumcdn.net/local/kakaomapPhoto/review/661cab662cd818248d9b906af4325a6baccecd15?original"", ""https://postfiles.pstatic.net/MjAyNTA3MjNfMTIx/MDAxNzUzMjUwNTExNTgy.TOAw8A1N58oQ9U_33HkjuZMFk4f6uTkDY08WGKJIZlEg.oBCRa2EeN6cFpjJjJK0Xl3ZbtbjNaGdLwjj4AjPcfxcg.JPEG/SE-7c5659c1-fb4f-4f33-bdd9-307d7a48bfc1.jpg?type=w966"", ""https://postfiles.pstatic.net/MjAyNTA3MjNfMzIg/MDAxNzUzMjUwNTE2MDQ0.YGAqR-wPEBCPN7BECM4lzR7s6aMKeTuN5gEcO6hGsysg.xI2aWQHoW0w_fGXxsJDIO9Q0z0MO_KaKKm56JjKQL5cg.JPEG/SE-90ee6332-e37c-4b4e-a95e-b44cd1d00c34.jpg?type=w966""]",,,960675289,2.6,9,"{""title"": ""점심특선 든든한 한상차림의 매력"", ""summary"": ""삼겹살을 구워먹을 수 있는 독특한 고기집으로, 넓은 매장 분위기를 제공합니다. 특히, 직원이 고기를 구워주는 서비스와 함께 다양한 야채를 곁들여 먹을 수 있는 점이 매력적입니다.""}",http://place.map.kakao.com/960675289,"","[{""name"": ""돼지한상차림"", ""price"": 10900, ""is_ai_mate"": true, ""is_recommend"": false}, {""name"": ""돼지김치구이"", ""price"": 9900, ""is_ai_mate"": true, ""is_recommend"": false}, {""name"": ""돼지김치찌개"", ""price"": 9000, ""is_ai_mate"": false, ""is_recommend"": false}, {""name"": ""솥뚜껑삼겹살(150g)"", ""price"": 13900, ""is_ai_mate"": false, ""is_recommend"": false}, {""name"": ""눈꽃목살(150g)"", ""price"": 13900, ""is_ai_mate"": false, ""is_recommend"": false}, {""name"": ""꽃항정(150g)"", ""price"": 14900, ""is_ai_mate"": false, ""is_recommend"": false}, {""name"": ""꽃삼겹(150g)"", ""price"": 12900, ""is_ai_mate"": false, ""is_recommend"": false}, {""name"": ""콜라겐껍데기(150g)"", ""price"": 10900, ""is_ai_mate"": false, ""is_recommend"": false}, {""name"": ""차돌박이(150g)"", ""price"": 15900, ""is_ai_mate"": false, ""is_recommend"": false}]",조선부뚜막 역삼GS타워점,"02-539-0092",MEDIUM
